Order_ID,Customer_ID,Customer_Name,Email,Phone,Age,Gender,City,State,Country,ZIP_Code,Product_Category,Product_Name,SKU,Quantity,Unit_Price,Discount_%,Total_Amount,Order_Date,Ship_Date,Delivery_Date,Payment_Method,Order_Status,Sales_Rep,Department,Rating,Return_Reason,Is_Repeat_Customer,Loyalty_Points,Notes
ORD-10258,CUST-1450,Juan Gupta,juan.gupta20@company.in,+91-8862414342,50.0,Male,New York,Pennsylvania,USA,355356,Toys,Board Game,SKU-2457,7,35736.53,,250155.71,2023-02-22,2023-02-23,2023-02-28,Debit Card,Processing,Alice Brown,,4.0,,False,1849.0,
ORD-10744,CUST-2936,Rohit Verma,rohit.verma64@yahoo.com,+91-8682068229,45.0,M,Houston,,UK,979211,Automotive,Polish Kit,SKU-9321,8,33084.46,15.0,224974.33,2024-11-03,2024-11-05,2024-11-14,Credit Card,Returned,Pradeep Kumar,South Zone,3.0,Not as described,Yes,4997.0,
ORD-10627,CUST-3438,Luis Taylor,luis.taylor10@outlook.com,+91-8327101968,33.0,M,San Antonio,Scotland,USA,107419,Health,Vitamin C,SKU-4328,20,30758.66,0.0,615173.2,2024-03-15,2024-03-18,2024-03-28,Debit Card,Cancelled,Alice Brown,Online,5.0,Wrong item,No,3240.0,
ORD-10632,CUST-4403,Sofia Mehta,sofia.mehta84@gmail.com,+91-7731179258,,,Bangalore,,India,65171,Food & Beverage,Coffee Beans,SKU-6919,19,28691.21,,545132.99,2023-05-19,2023-05-22,,EMI,Cancelled,Sunita Singh,South Zone,,Wrong item,Yes,322.0,Handle with care
ORD-10282,CUST-1673,Luis Brown,luis.brown68@outlook.com,+91-8114317366,63.0,Male,Delhi,Telangana,India,515020,Toys,Action Figure,SKU-8790,5,3509.49,20.0,14037.96,2023-07-07,2023-07-10,2023-07-12,EMI,Returned,Raj Patel,International,2.0,,,4672.0,
ORD-10376,CUST-3663,Juan Garcia,juan.garcia7@outlook.com,+91-8880641429,32.0,F,Chennai,Scotland,UK,919720,Health,Protein Powder,SKU-3422,8,36019.31,30.0,201708.14,2023-10-05,2023-10-06,2023-10-16,UPI,Delivered,Alice Brown,North Zone,4.0,,No,225.0,
ORD-10384,CUST-4303,Pooja Wilson,pooja.wilson5@yahoo.com,+91-7469628454,30.0,male,Los Angeles,Texas,USA,398918,Sports,Running Shoes,SKU-8177,7,47512.94,30.0,232813.41,2023-06-20,2023-06-21,2023-06-28,EMI,Pending,Raj Patel,West Zone,1.0,Defective,No,1548.0,Express shipping needed
ORD-10224,CUST-3615,Divya Sharma,divya.sharma64@yahoo.com,+91-7158037796,63.0,,Kolkata,California,India,606746,Toys,RC Car,SKU-9197,7,4543.83,,-31806.81,2023-07-30,2023-08-05,2023-08-11,Debit Card,Cancelled,Raj Patel,Online,3.0,Changed mind,No,4939.0,
ORD-10994,CUST-2417,,diego.jones76@outlook.com,+91-7347355290,64.0,male,,Telangana,USA,906190,Sports,Yoga Mat,SKU-1054,12,28961.72,0.0,347540.64,2023-04-19,2023-04-20,2023-04-30,Cash on Delivery,Cancelled,Carol Williams,East Zone,,Defective,No,2437.0,
ORD-10847,CUST-2641,Emily Johnson,emily.johnson4@outlook.com,+91-9523069666,25.0,male,Delhi,New York,India,737671,Beauty,Serum,SKU-8337,15,30395.87,0.0,455938.05,2022-07-27,2022-07-31,2022-08-06,UPI,Delivered,Neha Sharma,East Zone,5.0,,,1890.0,
ORD-10472,CUST-3214,Ana Sharma,ana.sharma64@gmail.com,+91-8739825492,62.0,Other,Ahmedabad,Illinois,UK,189243,Electronics,Camera,SKU-3956,0,20168.93,0.0,282365.02,2024-10-06,2024-10-13,2024-10-22,Credit Card,Shipped,Alice Brown,East Zone,5.0,Not as described,True,2998.0,Handle with care
ORD-10347,CUST-2638,Luis Williams,luis.williams69@hotmail.com,+91-8735020620,60.0,,Pune,,India,360281,Health,Thermometer,SKU-8602,20,13980.04,15.0,237660.68,2024-04-16,2024-04-19,2024-04-26,,Pending,Raj Patel,International,4.0,Wrong item,Yes,3425.0,
ORD-10505,CUST-2342,Valentina Williams,valentina.williams72@company.in,+91-7889666126,56.0,M,Houston,Telangana,,,Electronics,Keyboard,SKU-8954,3,21152.98,0.0,63458.94,2022-04-02,2022-04-05,2022-04-13,UPI,Delivered,Amit Verma,North Zone,4.0,,False,4754.0,
ORD-10639,CUST-4705,Sarah Brown,,+91-8889921401,33.0,male,Los Angeles,Telangana,USA,201927,Beauty,Face Cream,SKU-4004,8,22238.14,20.0,142324.1,2022-03-10,2022-03-13,2022-03-17,EMI,Cancelled,Bob Johnson,,,,No,665.0,
ORD-10433,CUST-4155,Pedro Williams,,+91-7505595570,27.0,Female,Los Angeles,Pennsylvania,,260876,Books,History,SKU-8890,11,10566.84,25.0,87176.43,2024-05-06,2024-05-13,2024-05-18,CREDIT CARD,Cancelled,Bob Johnson,North Zone,2.0,,No,1718.0,
ORD-10797,CUST-1220,Pooja Taylor,pooja.taylor53@outlook.com,+91-7750422412,60.0,Male,Mumbai,Gujarat,USA,737642,Electronics,Keyboard,SKU-4948,10,11171.62,20.0,89372.96,2023-06-24,2023-06-30,2023-07-04,debit card,Processing,Neha Sharma,East Zone,2.0,Changed mind,,3822.0,Gift wrap
ORD-10967,CUST-2333,Juan Davis,juan.davis64@company.in,+91-7221009393,63.0,M,Kolkata,Telangana,UK,428795,Furniture,Cabinet,SKU-7092,7,25758.32,25.0,135231.18,2023-07-07,2023-07-08,2023-07-10,EMI,,Carol Williams,Online,3.0,,No,443.0,
ORD-10941,CUST-2392,Rohit Sharma,,+91-8513179217,43.0,Female,Kolkata,Illinois,India,616368,Beauty,Moisturizer,SKU-2500,14,28517.51,0.0,399245.14,2023-09-06,2023-09-12,2023-09-22,Cash on Delivery,Delivered,Dan Smith,International,2.0,,Yes,1261.0,
ORD-10619,CUST-2063,,vikram.johnson67@gmail.com,+91-9247623152,60.0,male,London,New York,,730690,Furniture,Bed Frame,SKU-9598,17,41802.98,,710650.66,2022-09-14,2022-09-16,2022-09-23,Wallet,,,,4.0,Not as described,Yes,3425.0,Gift wrap
ORD-10890,CUST-2457,Aarav Davis,aarav.davis89@company.in,+91-9167045250,33.0,Female,Delhi,California,USA,346035,Beauty,Moisturizer,SKU-9980,5,47205.53,0.0,236027.65,2023-10-24,2023-10-26,,upi,,Neha Sharma,North Zone,4.0,,True,2998.0,Express shipping needed
ORD-10835,CUST-1567,Juan Garcia,juan.garcia14@yahoo.com,+91-9351520021,55.0,Other,Kolkata,Telangana,UK,314162,Beauty,Sunscreen,SKU-6521,4,18957.48,30.0,53080.94,2024-09-14,2024-09-21,2024-09-25,Debit Card,Processing,Amit Verma,International,4.0,Defective,,256.0,
ORD-10645,CUST-1135,Chris Smith,chris.smith93@company.in,+91-8653040321,,Other,Manchester,Texas,France,261771,Toys,Puzzle,SKU-2966,3,3809.34,30.0,7999.61,2023-01-12,2023-01-18,2023-01-23,upi,Cancelled,Amit Verma,International,1.0,Not as described,Yes,2167.0,
ORD-10881,CUST-1194,Karan Jones,karan.jones88@company.in,+91-7774115211,48.0,FEMALE,Glasgow,England,UK,161054,Toys,Doll,SKU-3964,6,29214.54,25.0,131465.43,2023-09-17,2023-09-21,,Cash on Delivery,Cancelled,Carol Williams,,1.0,,No,4247.0,
ORD-10556,CUST-3349,Sneha Gupta,sneha.gupta75@outlook.com,+91-9910015639,56.0,Male,Hyderabad,England,USA,283774,Electronics,Laptop,SKU-6906,11,42930.66,15.0,401401.67,2022-08-24,2022-08-26,2022-09-03,upi,Returned,Pradeep Kumar,South Zone,4.0,,,1812.0,Gift wrap
ORD-10999,CUST-1177,Sofia Joshi,sofia.joshi3@yahoo.com,+91-9766934897,18.0,,Birmingham,California,France,,,Unknown Item,SKU-1737,19,30348.79,25.0,432470.26,2023-01-12,2023-01-19,,Net Banking,,Amit Verma,East Zone,3.0,,True,,
ORD-10577,CUST-4968,Priya Miller,priya.miller97@gmail.com,+91-8599279319,20.0,Female,Philadelphia,California,Germany,993713,Automotive,Floor Mat,SKU-1708,17,23631.6,20.0,321389.76,2024-09-09,2024-09-15,2024-09-17,Cash on Delivery,Cancelled,Carol Williams,East Zone,,,Yes,3283.0,
ORD-10795,CUST-2956,Priya Mehta,priya.mehta71@hotmail.com,+91-7681675196,47.0,Other,Manchester,Gujarat,,794742,Toys,Puzzle,SKU-7478,18,12332.71,0.0,221988.78,2022-06-25,2022-06-28,2022-07-02,Debit Card,Delivered,Carol Williams,Online,4.0,Defective,Yes,673.0,
ORD-10085,CUST-2508,Diego Patel,diego.patel59@hotmail.com,,37.0,FEMALE,Chennai,Texas,France,820143,Clothing,Saree,SKU-4201,13,3492.88,25.0,34055.58,2023-01-03,2023-01-05,2023-01-06,debit card,Pending,Dan Smith,,2.0,Changed mind,False,,
ORD-10242,CUST-2539,James Sharma,james.sharma95@gmail.com,+91-8046020939,57.0,Female,,California,India,,Food & Beverage,Energy Drink,SKU-8270,17,29394.05,0.0,499698.85,2024-07-08,2024-07-12,2024-07-16,Wallet,Pending,Alice Brown,South Zone,5.0,,,324.0,
ORD-10698,CUST-3240,Diego Wilson,diego.wilson44@yahoo.com,+91-7672824785,55.0,,Hyderabad,Scotland,France,232825,Furniture,Bed Frame,SKU-5695,7,43877.62,20.0,245714.67,2023-11-26,2023-12-02,2023-12-07,upi,Cancelled,Dan Smith,East Zone,,,Yes,4732.0,Handle with care
ORD-10909,CUST-1669,Ana Garcia,ana.garcia23@yahoo.com,+91-7407192095,25.0,Female,Pune,Telangana,UK,609524,,Unknown Item,SKU-1989,15,286.36,25.0,3221.55,2023-08-22,2023-08-27,2023-09-04,COD,Returned,Bob Johnson,International,2.0,,Yes,1215.0,
ORD-10159,CUST-3886,Ashley Smith,ashley.smith17@company.in,,39.0,Male,Kolkata,Texas,USA,886792,Automotive,Dashcam,SKU-8304,19,12279.01,0.0,233301.19,2023-07-10,2023-07-12,2023-07-17,Credit Card,Returned,Alice Brown,East Zone,,,False,4370.0,Gift wrap
ORD-10524,CUST-2491,James Chopra,,+91-8188418369,,Male,Birmingham,West Bengal,India,601995,Automotive,Car Charger,SKU-3994,13,45754.47,30.0,416365.68,2024-02-23,2024-03-01,2024-03-06,,Pending,Amit Verma,Online,,Defective,No,2658.0,Gift wrap
ORD-10035,CUST-3760,Chris Williams,chris.williams40@hotmail.com,+91-9437795758,47.0,Female,Pune,,India,454611,Books,Python Programming,SKU-8957,3,37318.28,5.0,106357.1,2022-05-23,2022-05-25,2022-05-26,CREDIT CARD,Returned,Carol Williams,West Zone,5.0,,False,932.0,
ORD-10540,CUST-1759,Luis Miller,luis.miller69@hotmail.com,+91-7034013293,39.0,M,Phoenix,England,Germany,348791,Sports,Running Shoes,SKU-7081,7,45301.94,0.0,317113.58,2024-02-22,2024-02-29,,debit card,Returned,Bob Johnson,West Zone,5.0,,Yes,1962.0,Handle with care
ORD-10170,CUST-2470,Vikram Sharma,vikram.sharma52@outlook.com,+91-7301075867,,male,San Antonio,Maharashtra,UK,67875,Health,Thermometer,SKU-2485,11,45235.65,,497592.15,2022-03-19,2022-03-25,2022-03-28,,Processing,Dan Smith,,5.0,,True,2375.0,Express shipping needed
ORD-10654,CUST-1321,Juan Garcia,juan.garcia46@company.in,,62.0,male,Chicago,Karnataka,India,278218,Food & Beverage,Juice,SKU-1606,20,3611.06,25.0,54165.9,2024-04-26,2024-04-29,,CREDIT CARD,Returned,Neha Sharma,Online,,,No,,
ORD-10926,CUST-4520,Valentina Johnson,valentina.johnson10@yahoo.com,+91-8200222327,32.0,M,Pune,Scotland,UK,708063,Health,Blood Pressure Monitor,SKU-1854,20,21157.09,0.0,423141.8,2022-02-05,2022-02-09,2022-02-11,UPI,,Sunita Singh,West Zone,5.0,Wrong item,Yes,4277.0,
ORD-10892,CUST-3577,Diego Singh,diego.singh68@outlook.com,+91-9150162284,21.0,Female,Manchester,Gujarat,USA,882657,Clothing,Shoes,SKU-7131,11,6592.52,15.0,61640.06,2023-04-05,2023-04-10,2023-04-13,Wallet,Cancelled,Pradeep Kumar,International,2.0,,,1675.0,Handle with care
ORD-10882,CUST-3717,Karan Smith,karan.smith75@yahoo.com,+91-7914951679,57.0,Male,London,Gujarat,USA,619670,Toys,Art Set,SKU-4420,3,11818.23,0.0,35454.69,2024-11-16,2024-11-19,2024-11-24,upi,Processing,Bob Johnson,South Zone,4.0,,No,,Urgent delivery
ORD-10983,CUST-3849,Emily Patel,,+91-8293936744,37.0,FEMALE,,England,UK,528996,Health,Thermometer,SKU-6762,16,39059.69,,624955.04,2023-10-10,2023-10-13,2023-10-21,Debit Card,Delivered,,South Zone,2.0,,False,,
ORD-10733,CUST-4394,Juan Sharma,juan.sharma82@hotmail.com,+91-7354833130,25.0,Male,New York,Telangana,Germany,42222,Clothing,Jeans,SKU-9256,16,33604.51,20.0,430137.73,2024-07-28,2024-07-29,2024-08-03,credit card,Delivered,Raj Patel,West Zone,3.0,,No,1711.0,
ORD-10095,CUST-2513,Carlos Taylor,carlos.taylor51@gmail.com,+91-9839145425,48.0,Female,Los Angeles,,France,,Beauty,Shampoo,SKU-8204,7,8583.07,10.0,54073.34,2024-09-10,2024-09-12,,upi,Cancelled,Pradeep Kumar,South Zone,3.0,,No,,Gift wrap
ORD-10563,CUST-4481,Diego Garcia,diego.garcia15@hotmail.com,+91-8618705186,,M,Pune,Tamil Nadu,India,785985,Toys,Board Game,SKU-1024,18,22747.46,0.0,409454.28,2024-03-05,2024-03-11,2024-03-15,debit card,Pending,Dan Smith,,,Changed mind,False,2411.0,
ORD-10240,CUST-1258,Carlos Kumar,carlos.kumar26@hotmail.com,,33.0,Male,,Scotland,UK,845635,Toys,LEGO Set,SKU-3750,20,283.05,20.0,4528.8,2024-03-10,2024-03-16,2024-03-17,UPI,Pending,Raj Patel,North Zone,4.0,,No,,
ORD-10742,CUST-1171,,carlos.miller24@company.in,+91-7811888788,59.0,male,,Maharashtra,India,679975,Food & Beverage,Energy Drink,SKU-4204,9,8587.22,0.0,-77284.98,2024-03-12,2024-03-19,2024-03-27,COD,Delivered,Raj Patel,,4.0,,False,3469.0,Urgent delivery
ORD-10574,CUST-2632,Karan Davis,karan.davis39@company.in,+91-8984461015,30.0,FEMALE,,Pennsylvania,UK,569119,Toys,Doll,SKU-2750,10,20311.12,0.0,203111.2,2023-12-22,2023-12-28,2024-01-07,COD,Cancelled,Pradeep Kumar,,2.0,,True,2588.0,Handle with care
ORD-10690,CUST-4247,Rahul Wilson,rahul.wilson57@yahoo.com,+91-8128323094,28.0,FEMALE,Hyderabad,New York,India,12600,Furniture,Cabinet,SKU-3931,20,31703.6,15.0,538961.2,2024-01-01,2024-01-07,2024-01-14,Credit Card,Pending,Alice Brown,East Zone,1.0,Wrong item,False,2220.0,
ORD-10460,CUST-3071,Sofia Kumar,sofia.kumar4@outlook.com,+91-8749250097,51.0,Other,Los Angeles,Illinois,India,298379,Electronics,Smartphone,SKU-6491,4,26984.5,5.0,102541.1,2024-12-13,2024-12-19,2024-12-24,CREDIT CARD,Processing,Bob Johnson,North Zone,2.0,Wrong item,,2408.0,Urgent delivery
ORD-10553,CUST-3505,Juan Johnson,juan.johnson55@outlook.com,+91-7336567076,47.0,FEMALE,Chicago,Telangana,India,444055,Beauty,Lipstick,SKU-8120,12,17520.74,0.0,210248.88,2024-08-12,2024-08-18,,COD,Shipped,Pradeep Kumar,East Zone,3.0,,,2518.0,
ORD-10857,CUST-3507,Vikram Verma,,+91-8784742943,27.0,F,,West Bengal,France,772192,Electronics,Headphones,SKU-6006,19,5780.66,20.0,87866.03,2023-02-09,2023-02-13,2023-02-17,EMI,Delivered,Sunita Singh,South Zone,,Defective,,2070.0,Gift wrap
ORD-10913,CUST-1612,Vikram Smith,vikram.smith99@yahoo.com,+91-7897072740,40.0,Other,London,Gujarat,India,429689,Toys,Science Kit,SKU-3610,19,49173.05,0.0,934287.95,2023-02-14,2023-02-18,2023-02-28,Debit Card,,Dan Smith,South Zone,2.0,,False,1794.0,
ORD-10206,CUST-2508,Luis Gupta,luis.gupta66@gmail.com,+91-8913160590,60.0,,Phoenix,West Bengal,France,456711,Food & Beverage,Protein Bar,SKU-2522,10,45191.53,,451915.3,2022-09-04,2022-09-07,2022-09-14,EMI,Delivered,Dan Smith,East Zone,4.0,,False,1270.0,
ORD-10392,CUST-1341,Chris Sharma,chris.sharma55@hotmail.com,+91-8469431527,39.0,M,Glasgow,Maharashtra,,98914,Electronics,Tablet,SKU-6220,13,19450.44,10.0,227570.15,2023-09-12,2023-09-16,2023-09-24,COD,,Dan Smith,North Zone,2.0,Defective,False,876.0,Express shipping needed
ORD-10794,CUST-2618,James Verma,james.verma35@outlook.com,+91-8730444841,,Other,London,Karnataka,USA,323432,Beauty,Hair Oil,SKU-2031,8,29309.24,20.0,187579.14,2023-07-13,2023-07-17,2023-07-23,Credit Card,Delivered,,International,,Not as described,No,2859.0,
ORD-10397,CUST-4291,Karan Chopra,karan.chopra14@gmail.com,,60.0,,Pune,West Bengal,UK,332969,Toys,Science Kit,SKU-3598,14,21783.62,0.0,304970.68,2023-01-25,2023-01-29,2023-02-06,CREDIT CARD,Processing,Pradeep Kumar,International,3.0,,No,1060.0,
ORD-10766,CUST-2706,Isabella Verma,isabella.verma40@gmail.com,+91-8507693650,41.0,Female,Pune,West Bengal,UK,,Sports,Cycling Shorts,SKU-5669,6,34671.71,5.0,197628.75,2022-11-15,2022-11-21,2022-11-22,EMI,Delivered,Pradeep Kumar,West Zone,,,False,532.0,Express shipping needed
ORD-10883,CUST-4964,Divya Brown,divya.brown8@yahoo.com,+91-8998594189,26.0,F,Los Angeles,California,Germany,147698,Sports,Cycling Shorts,SKU-3138,12,20509.0,20.0,196886.4,2023-12-17,2023-12-21,2023-12-23,Cash on Delivery,Cancelled,Pradeep Kumar,South Zone,1.0,Changed mind,True,3604.0,Urgent delivery
ORD-10217,CUST-3464,Juan Garcia,juan.garcia16@company.in,+91-8956067164,63.0,Male,,New York,UK,397538,Sports,Gym Gloves,SKU-5744,5,24263.98,25.0,90989.92,2024-05-03,2024-05-10,2024-05-19,COD,Delivered,Dan Smith,South Zone,4.0,Wrong item,,3067.0,
ORD-10004,CUST-4093,Valentina Johnson,valentina.johnson17@company.in,+91-9361388464,22.0,FEMALE,London,Maharashtra,India,336858,Health,First Aid Kit,SKU-7537,19,47350.12,0.0,899652.28,2023-09-22,2023-09-24,,upi,Pending,Alice Brown,West Zone,2.0,,Yes,1840.0,Gift wrap
ORD-10768,CUST-3119,Pedro Singh,pedro.singh49@yahoo.com,+91-7763106903,59.0,male,Leeds,West Bengal,India,259697,Beauty,Shampoo,SKU-5216,8,39182.91,10.0,282116.95,2023-01-28,2023-02-02,2023-02-12,Net Banking,Shipped,Carol Williams,East Zone,5.0,Wrong item,No,2084.0,Handle with care
ORD-10642,CUST-2714,John Wilson,john.wilson39@yahoo.com,+91-9747635144,23.0,Male,Glasgow,West Bengal,India,637902,Beauty,Moisturizer,SKU-3943,19,26801.33,5.0,483764.01,2023-08-21,2023-08-23,,Wallet,Delivered,,East Zone,5.0,,Yes,3013.0,
ORD-10933,CUST-1601,Valentina Chopra,valentina.chopra80@hotmail.com,+91-9851349954,19.0,male,Mumbai,Pennsylvania,USA,970933,Books,Self Help,SKU-5229,4,25776.02,15.0,-87638.47,2023-11-08,2023-11-10,2023-11-14,Debit Card,Pending,Sunita Singh,International,2.0,Wrong item,,615.0,
ORD-10612,CUST-4660,Isabella Jones,isabella.jones54@yahoo.com,+91-7118070264,63.0,Female,Birmingham,Texas,France,804996,Toys,Puzzle,SKU-7294,5,38980.51,,194902.55,2024-12-06,2024-12-12,,Cash on Delivery,Processing,Carol Williams,West Zone,5.0,Wrong item,No,2775.0,Express shipping needed
ORD-10738,CUST-2458,Rohit Chopra,rohit.chopra16@gmail.com,+91-7600998300,26.0,F,Houston,Pennsylvania,UK,118890,Clothing,T-Shirt,SKU-7644,7,30252.78,,211769.46,2022-01-18,2022-01-25,2022-02-02,Cash on Delivery,,Carol Williams,West Zone,,,True,3921.0,
ORD-10546,CUST-1859,Emily Davis,emily.davis98@outlook.com,+91-8109264003,58.0,,Hyderabad,New York,India,734410,Toys,Board Game,SKU-3502,3,48184.69,25.0,108415.55,2023-04-01,2023-04-06,2023-04-09,,Shipped,Raj Patel,International,4.0,,True,4976.0,
ORD-10725,CUST-3455,Maria Wilson,maria.wilson49@gmail.com,,49.0,FEMALE,Kolkata,New York,UK,398467,Furniture,Bookshelf,SKU-7869,6,46928.31,30.0,197098.9,2024-02-20,2024-02-21,2024-03-01,debit card,Processing,,International,3.0,Defective,True,1192.0,
ORD-10953,CUST-3788,Aarav Smith,aarav.smith4@hotmail.com,+91-8148165588,43.0,,Philadelphia,Texas,UK,776248,Furniture,Cabinet,SKU-5405,19,3353.6,0.0,63718.4,2024-10-31,2024-11-07,2024-11-15,,Returned,Sunita Singh,,1.0,Defective,False,2877.0,
ORD-10683,CUST-2147,Michael Chopra,michael.chopra5@hotmail.com,+91-9764702488,61.0,,Mumbai,Scotland,UK,543830,Books,Marketing,SKU-9804,4,16179.08,15.0,55008.87,2022-07-27,2022-08-03,2022-08-07,Debit Card,Shipped,Neha Sharma,North Zone,1.0,,True,3959.0,Handle with care
ORD-10098,CUST-4374,Jessica Verma,jessica.verma30@gmail.com,+91-8903145590,61.0,FEMALE,Ahmedabad,Maharashtra,,551590,Beauty,Sunscreen,SKU-7126,10,14053.32,25.0,105399.9,2024-02-02,2024-02-03,2024-02-08,credit card,,Amit Verma,Online,3.0,Not as described,True,4151.0,
ORD-10804,CUST-3811,Sofia Williams,sofia.williams98@hotmail.com,+91-8939198972,57.0,FEMALE,Chicago,,India,979444,Sports,Yoga Mat,SKU-2251,19,40311.14,0.0,765911.66,2022-06-19,2022-06-20,2022-06-29,Wallet,Delivered,Dan Smith,North Zone,3.0,,,,
ORD-10727,CUST-4735,James Johnson,james.johnson15@outlook.com,+91-8936184007,38.0,FEMALE,London,West Bengal,UK,645761,Automotive,Car Charger,SKU-9636,1,5200.31,20.0,4160.25,2024-11-01,2024-11-02,2024-11-12,Credit Card,Pending,Dan Smith,International,5.0,Changed mind,Yes,3571.0,Gift wrap
ORD-10573,CUST-2732,Rohit Nair,rohit.nair95@gmail.com,+91-7586278868,45.0,Male,Hyderabad,Gujarat,UK,75985,Books,Data Science,SKU-8174,11,16341.21,,179753.31,2024-11-04,2024-11-09,2024-11-12,Cash on Delivery,Returned,,West Zone,5.0,,True,4532.0,
ORD-10406,CUST-1716,Sneha Singh,sneha.singh20@gmail.com,+91-8707416730,48.0,F,London,Tamil Nadu,India,56172,,Unknown Item,SKU-2032,18,13693.07,0.0,246475.26,2023-04-26,2023-04-30,2023-05-10,,,Pradeep Kumar,International,,,Yes,2189.0,Handle with care
ORD-10502,CUST-3093,Chris Chopra,chris.chopra93@yahoo.com,+91-7001822862,24.0,Other,Bangalore,Telangana,India,880379,Clothing,Shoes,SKU-1359,6,49929.02,5.0,284595.41,2024-01-03,2024-01-09,2024-01-19,Credit Card,Shipped,Alice Brown,East Zone,3.0,,Yes,1020.0,
ORD-10047,CUST-1762,Divya Johnson,divya.johnson74@outlook.com,+91-8576038028,41.0,M,Delhi,Tamil Nadu,India,598956,Food & Beverage,Spice Kit,SKU-2929,20,7714.24,25.0,115713.6,2024-01-12,2024-01-16,2024-01-17,Debit Card,Processing,Pradeep Kumar,International,4.0,,False,2339.0,
ORD-10032,CUST-2645,Aarav Mehta,aarav.mehta58@company.in,+91-9641863774,41.0,FEMALE,Ahmedabad,Illinois,USA,757006,Electronics,Camera,SKU-8267,17,5726.78,0.0,97355.26,2023-06-28,2023-06-29,2023-07-06,Credit Card,Delivered,Neha Sharma,East Zone,1.0,Not as described,True,4795.0,
ORD-10779,CUST-3885,Isabella Williams,,+91-7291196254,55.0,Other,Phoenix,Pennsylvania,France,309654,Toys,Science Kit,SKU-1284,5,18474.56,15.0,-78516.88,2022-10-29,2022-11-04,2022-11-10,Debit Card,Processing,Pradeep Kumar,,3.0,,False,3459.0,Urgent delivery
ORD-10839,CUST-3475,Rohit Singh,rohit.singh5@gmail.com,+91-8633200120,22.0,F,Birmingham,Texas,USA,438620,Food & Beverage,Snack Box,SKU-1104,3,15045.16,0.0,45135.48,2023-05-16,2023-05-23,2023-05-31,credit card,Cancelled,Neha Sharma,North Zone,,,Yes,757.0,
ORD-10200,CUST-4869,Sneha Mehta,sneha.mehta88@yahoo.com,+91-8406947246,65.0,male,Chicago,Illinois,India,31741,,Unknown Item,SKU-1376,20,34303.38,15.0,583157.46,2023-05-27,2023-06-01,2023-06-04,Wallet,Returned,,International,3.0,Changed mind,True,1624.0,
ORD-10134,CUST-3210,Isabella Smith,isabella.smith77@company.in,+91-9730959828,62.0,F,Delhi,Pennsylvania,USA,332823,Food & Beverage,Coffee Beans,SKU-6992,9,27449.84,0.0,247048.56,2024-09-02,2024-09-06,2024-09-15,COD,Cancelled,Pradeep Kumar,South Zone,5.0,,True,,Urgent delivery
ORD-10027,CUST-2178,Divya Miller,divya.miller75@yahoo.com,+91-8980623803,57.0,FEMALE,Houston,New York,India,473187,Sports,Tennis Racket,SKU-6661,6,8794.71,,52768.26,2024-04-23,2024-04-28,2024-05-01,Credit Card,Returned,Pradeep Kumar,International,,,,2474.0,Express shipping needed
ORD-10915,CUST-3830,Karan Jones,karan.jones70@company.in,,44.0,F,Birmingham,Pennsylvania,India,708024,Books,Marketing,SKU-9837,12,37649.42,0.0,451793.04,2023-03-25,2023-03-29,2023-04-07,Wallet,,Sunita Singh,West Zone,,Not as described,Yes,2647.0,Express shipping needed
ORD-10230,CUST-3271,Emily Sharma,,,55.0,FEMALE,Pune,,India,194630,Furniture,Bed Frame,SKU-5289,4,7162.98,25.0,21488.94,2022-06-01,2022-06-04,,Cash on Delivery,Delivered,Amit Verma,,2.0,Not as described,Yes,909.0,
ORD-10489,CUST-1721,Luis Jones,luis.jones85@yahoo.com,+91-9794419628,39.0,FEMALE,,England,UK,838204,Food & Beverage,Energy Drink,SKU-7468,2,14715.93,5.0,27960.27,2023-05-25,2023-05-27,2023-05-31,credit card,Pending,Dan Smith,South Zone,,,True,2675.0,Urgent delivery
ORD-10772,CUST-2082,Sarah Wilson,sarah.wilson74@outlook.com,+91-7984948304,44.0,M,Houston,Illinois,France,465746,Sports,Dumbbells,SKU-2181,9,16244.05,0.0,146196.45,2024-11-25,2024-11-28,,UPI,Cancelled,Dan Smith,Online,4.0,Not as described,,1018.0,
ORD-10378,CUST-2391,Chris Williams,chris.williams64@outlook.com,,63.0,F,Bangalore,Karnataka,USA,280289,Clothing,Saree,SKU-1334,11,9190.33,10.0,90984.27,2024-04-14,2024-04-18,2024-04-21,Wallet,Returned,Amit Verma,Online,3.0,Defective,,,Handle with care
ORD-10288,CUST-3701,Rahul Singh,rahul.singh54@gmail.com,+91-8346837053,49.0,,Los Angeles,West Bengal,India,42978,Clothing,Dress,SKU-2920,13,5078.55,0.0,66021.15,2024-10-09,2024-10-16,2024-10-20,CREDIT CARD,Processing,Alice Brown,West Zone,,,True,2084.0,Gift wrap
ORD-10418,CUST-4826,Pedro Smith,pedro.smith33@company.in,+91-8084632548,47.0,F,Kolkata,Illinois,France,990157,,Unknown Item,SKU-5539,8,19611.93,10.0,-141205.9,2023-01-10,2023-01-16,2023-01-22,upi,Returned,,West Zone,1.0,Changed mind,,,
ORD-10674,CUST-3548,Jessica Nair,jessica.nair41@company.in,+91-7179944346,19.0,Female,Manchester,Illinois,Germany,171357,Sports,Football,SKU-4476,7,26487.72,30.0,129789.83,2022-01-11,2022-01-13,2022-01-17,Debit Card,Returned,Bob Johnson,North Zone,,Not as described,True,2726.0,Handle with care
